OBJECTID,LANDUSECODE,LANDUSEDESC,BASEELEV,HEIGHT,Revision,Priordraft,Area,Perimeter,ACREAGE,GlobalID,LASTUPDATE,LASTEDITOR,SHAPE_Length,SHAPE_Area
3002,SF-LOW,,,, , ,0,1740.0080594,3.72,{0732CE01-40C3-43CC-BEA9-7E03DEF391D6},2020/02/07 21:12:12+00,Payne.Ringling,1740.00769604626,161996.151492503
3003,SF-LOW,,,, , ,0,1720.04043451,3.55,{8336BB59-91F0-4640-8078-E95227BEBEC6},2020/02/07 21:12:12+00,Payne.Ringling,1720.03970337161,154764.642172129
3004,SF-LOW,,,, , ,0,1755.62309317,3.71,{2044766E-5C9F-444B-8FD9-3C166C9479DC},2020/02/07 21:12:12+00,Payne.Ringling,1755.62248551297,161728.707347613
3005,SF-LOW,,,, , ,0,1740.03952065,3.72,{B1411472-030C-4606-AD69-4F10F6C593DF},2020/02/07 21:12:12+00,Payne.Ringling,1740.03940552503,161990.289716681
3006,SF-VL,,,, , ,0,821.55798075,0.65,{07434FD4-A3C6-44E3-B7C7-98C33EB88D31},2020/02/07 21:12:12+00,Payne.Ringling,821.557855567213,28380.9715519261
3007,OPEN,,,, , ,0,2125.20903744,3.56,{95A51E51-9C2E-4EA7-8874-E7A5D74FB954},2020/02/07 21:12:12+00,Payne.Ringling,2125.20937469891,155173.846180262
3008,COI,,,, , ,0,414.9677952,0.01,{BC5ADFC8-3825-462C-B1CD-021E99F4ADB5},2020/02/07 21:12:12+00,Payne.Ringling,414.967630886905,515.686949693842
3009,EDGE,,,,Yes, ,0,666.32573966,0.64,{0E127073-82C4-49AB-AB85-A92BB34E005A},2020/02/07 21:12:12+00,Payne.Ringling,666.325771342838,27689.9794678493
3010,EDGE,,,,Yes, ,0,998.58323003,1.19,{1C23CED5-1DB5-4C96-A8EB-93610A8F6375},2020/02/07 21:12:12+00,Payne.Ringling,991.432708055348,55143.013780819
3011,SF-LOW,,,, , ,0,3005.88353548,6.16,{F6E8ABC2-08DD-4E7A-9B6E-EEA676E6FF89},2020/02/07 21:12:12+00,Payne.Ringling,3005.88375780006,268233.842848801
3012,EDGE,,,,Yes, ,0,1145.15356001,1.46,{75070D42-0CC1-4918-B502-6AFD9F03ECF9},2020/02/07 21:12:12+00,Payne.Ringling,1145.15323814436,63593.6665352068
3013,SF-VL,,,, , ,0,2359.69928908,5.32,{848958DF-43FC-4197-A3E3-550A714AFF75},2020/02/07 21:12:12+00,Payne.Ringling,2359.69916873047,231640.809988505
3014,SF-VL,,,, , ,0,2647.99992682,6.02,{68333487-D87E-4637-A868-F636CB77B740},2020/02/07 21:12:12+00,Payne.Ringling,2647.99997105579,262136.140198764
3015,SF-LOW,,,, , ,0,2923.88745861,5.72,{92928075-8BC6-4245-B354-F58B08561CD4},2020/02/07 21:12:12+00,Payne.Ringling,2923.88726970302,249107.829066841
3016,OPEN,,,, , ,0,4228.54902188,4.62,{9C11E8CF-C22E-4D2B-B63A-4681ABE15655},2020/02/07 21:12:12+00,Payne.Ringling,4228.5491407546,201367.958626038
3017,SF-LOW,,,, , ,0,1500.06047075,1.88,{A1E2B77F-A946-4C47-87E2-9FD6733D0857},2020/02/07 21:12:12+00,Payne.Ringling,1500.06008251986,81749.7715439511
3018,SF-LOW,,,, , ,0,1730.00842235,3.69,{DDCFC247-68EF-4C3A-939F-64E9471B9EBD},2020/02/07 21:12:12+00,Payne.Ringling,1730.00775389868,160654.982962731
3019,SF-LOW,,,, , ,0,1739.88454444,3.72,{68DFB930-566C-4296-82DC-6849CAF0B83F},2020/02/07 21:12:12+00,Payne.Ringling,1739.88418131905,161995.286614612
3020,SF-LOW,,,, , ,0,1739.88420441,3.72,{1A3E5DD0-4D75-406A-A1D2-72FC11BA2EE2},2020/02/07 21:12:12+00,Payne.Ringling,1739.88384129934,162002.225441028
3021,SF-LOW,,,, , ,0,5917.47618459,14.9,{2C0B8159-75A9-4D86-AAF4-383DE6B3C3A6},2020/02/07 21:12:12+00,Payne.Ringling,5917.47581329895,649203.383597153
3022,SF-LOW,,,, , ,0,3562.11323401,4.92,{94895B51-4F17-4204-8CAF-F24122CCBCA7},2020/02/07 21:12:12+00,Payne.Ringling,3562.11346102822,214222.006245281
3023,SF-VL,,,, , ,0,1404.55776126,2.24,{95E16770-CF14-48DF-B395-1A6532337E90},2020/02/07 21:12:12+00,Payne.Ringling,1404.55799050795,97599.1305795158
3024,SF-LOW,,,, , ,0,3005.88353214,6.16,{3DAA659D-FB71-40B8-BD38-6FA19F82E1D1},2020/02/07 21:12:12+00,Payne.Ringling,3005.88342586214,268240.67475809
3025,COI,,,, , ,0,1661.54052455,2.14,{322A345B-6DDB-498D-B3E1-675B62A9AD01},2020/02/07 21:12:12+00,Payne.Ringling,1661.54050353379,93383.2328817756
3026,COI,,,, , ,0,970.43569236,0.53,{086A784D-4AC8-40CA-8164-11101A7F5906},2020/02/07 21:12:12+00,Payne.Ringling,970.43556454981,23246.6386345133
3027,MF-MOD,,,,Yes, ,0,1638.37007695,3.63,{E37DBBB2-BFFC-4D2F-BDCF-03D984186D9F},2020/02/07 21:12:12+00,Payne.Ringling,1638.37028649537,158036.125271824
3028,COI,,,, , ,0,3225.99572908,8.81,{08A43F0E-8AB3-4411-AA86-A4652F37AB17},2020/02/07 21:12:12+00,Payne.Ringling,3225.99535217962,383786.976162964
3029,COI,,,, , ,0,2281.42645082,4.73,{55C5C027-9464-4BA3-9C61-BED3D89BD184},2020/02/07 21:12:12+00,Payne.Ringling,2281.42605318855,206212.90259082
3030,MF-MED,,,, , ,0,3381.10137561,15.15,{9A457A55-55AA-47BF-B0D1-3E54FB02F133},2020/02/07 21:12:12+00,Payne.Ringling,3381.10167216574,660088.51662591
3031,CC,,,, , ,0,1652.34190992,3.01,{AFD749A6-3257-4428-9048-D1A94B4C9E32},2020/02/07 21:12:12+00,Payne.Ringling,1652.3421206412,131264.507451287
3032,MF-MOD,,,, , ,0,1888.79040682,3.63,{1DE58B90-D4D7-41BD-986E-4949B5C4B533},2020/02/07 21:12:12+00,Payne.Ringling,1888.79109563398,158181.392367438
3033,SF-VL,,,, , ,0,1503.07863273,3.16,{9F74EF6F-C165-4B72-BC0A-C114589F1074},2020/02/07 21:12:12+00,Payne.Ringling,1503.07882650776,137507.67149598
3034,MF-MOD,,,, , ,0,1499.93679557,1.84,{4203CBBE-3E9D-4D6D-8EF3-F652375792D6},2020/02/07 21:12:12+00,Payne.Ringling,1499.93739474747,80253.440800515
3035,SF-LOW,,,, , ,0,2954.20682498,6.05,{7A9784F3-499E-4A5E-8C24-B5DE9BAE1AE9},2020/02/07 21:12:12+00,Payne.Ringling,2954.20652482162,263399.43086754
3036,MF-MOD,,,,Yes, ,0,2107.32908724,2.43,{111AEBCF-5023-4EDA-9CB3-A13267120FCE},2020/02/07 21:12:12+00,Payne.Ringling,2107.32875213345,105657.20375416
3037,SF-VL,,,, , ,0,8076.87196829,12.51,{9B180387-9AE8-4367-A769-49BC60A5FA0F},2020/02/07 21:12:12+00,Payne.Ringling,8076.87152804213,545031.927138532
3038,MF-MOD,,,, , ,0,2608.36965205,5.97,{859742C3-1E7C-45A8-B415-1BAB9E43F469},2020/02/07 21:12:12+00,Payne.Ringling,2608.36971258917,260003.706644652
3039,SF-LOW,,,, , ,0,1730.00879673,3.69,{94CD1DB8-57BF-412F-8E9C-AA9CFFFF2AF1},2020/02/07 21:12:12+00,Payne.Ringling,1730.00845335903,160658.373487201
3040,NO,,,, , ,0,766.37377399,0.71,{F6DDDCEA-5F5D-49C2-80BA-44D577875B18},2020/02/07 21:12:12+00,Payne.Ringling,766.373464873641,31072.9041898736
3041,SF-LOW,,,, , ,0,3001.95283144,6.15,{62D9976F-68A1-41F1-8ED6-F9F4E0C37062},2020/02/07 21:12:12+00,Payne.Ringling,3001.95290006902,267943.454126475
3042,SF-LOW,,,, , ,0,1740.01045513,3.72,{03A0F934-74AC-4E06-81F2-68A5EA6C0747},2020/02/07 21:12:12+00,Payne.Ringling,1740.01009176302,161999.583538008
3043,SF-LOW,,,, , ,0,1740.04203491,3.72,{DE7D446C-4FC3-4E2F-BB73-AA5D956AFB31},2020/02/07 21:12:12+00,Payne.Ringling,1740.04158873155,161999.004346924
3044,CC,,,, , ,0,1432.97206174,2.48,{32630029-21AA-4807-BEB2-377B8EB48945},2020/02/07 21:12:12+00,Payne.Ringling,1432.97208787713,107963.627158694
3045,MF-MOD,,,, , ,0,1681.72455339,1.82,{EDA5E72C-F8FD-4453-8218-D8B05623A98A},2020/02/07 21:12:12+00,Payne.Ringling,1681.72477805028,79284.3896555287
3046,SF-LOW,,,, , ,0,2944.01120937,6.01,{5CEEBCF9-0F1E-4C02-B07C-52D03C43498A},2020/02/07 21:12:12+00,Payne.Ringling,2944.01098226339,261860.624759467
3047,COI,,,, , ,0,5475.41846221,37.72,{E3873234-859A-4C0F-A492-3CEF72D55449},2020/02/07 21:12:12+00,Payne.Ringling,5475.41844234806,1642907.24408115
3048,MF-MOD,,,,Yes, ,0,879.7702517,1.08,{1F28D827-3749-4233-B9FC-9F4EA38A250A},2020/02/07 21:12:12+00,Payne.Ringling,879.770256749484,46900.554279085
3049,OPEN,,,, , ,0,3312.0808984,2.58,{32B0AAE2-AD10-463B-BCD4-C2EE19CF3F78},2020/02/07 21:12:12+00,Payne.Ringling,3312.08112012954,112244.502930138
3050,SF-LOW,,,, , ,0,2999.41433592,6.1,{0D3DF862-41E8-4F55-A4BD-059E18A96928},2020/02/07 21:12:12+00,Payne.Ringling,2999.41383205808,265699.15893428
3051,SF-VL,,,, , ,0,4550.6313142,8.89,{B3353952-9825-49DE-ACC1-8C0E37BC3602},2020/02/07 21:12:12+00,Payne.Ringling,4550.63102396631,387184.700303844
3052,SF-VL,,,, , ,0,2043.97891347,4.78,{4C86D693-586F-449D-8BC5-4A16C57A379E},2020/02/07 21:12:12+00,Payne.Ringling,2043.97851113719,208065.134376521
3053,SF-LOW,,,, , ,0,1460.03443439,1.84,{5C21CF2B-767A-417F-8420-7D356285A905},2020/02/07 21:12:12+00,Payne.Ringling,1460.03455682508,80353.2224879009
3054,SF-LOW,,,, , ,0,1470.05772197,1.86,{2162F996-7B95-4D74-9F3F-970199107D52},2020/02/07 21:12:12+00,Payne.Ringling,1470.05718004984,81026.9745807347
3055,SF-LOW,,,, , ,0,1439.19218347,1.81,{7EA35E53-664A-43B4-9035-4D0103FFB22C},2020/02/07 21:12:12+00,Payne.Ringling,1439.19151669881,78921.8505883534
3056,SF-LOW,,,, , ,0,1386.2325796,1.74,{4828C41C-F6EA-437F-A9B7-0DB08323364B},2020/02/07 21:12:12+00,Payne.Ringling,1386.23214014726,75805.3294476375
3057,CC,,,, , ,0,640.22077146,0.52,{74FD25CB-27A0-4970-ADBE-27B34D702344},2020/02/07 21:12:12+00,Payne.Ringling,640.220347866619,22609.9337534913
3058,SF-LOW,,,, , ,0,1672.11331573,3.6,{65D4DB29-40A6-40CA-9F3D-E1FCAD5F245F},2020/02/07 21:12:12+00,Payne.Ringling,1672.11304983977,156671.623609397
3059,SF-VL,,,, , ,0,2907.71909906,3.95,{FF7E352E-1C3C-44BA-9DAC-0C7E2AFCE0EB},2020/02/07 21:12:12+00,Payne.Ringling,2907.71891233841,171914.12736482
3060,SF-LOW,,,, , ,0,2736.03866112,2.99,{87B52ACF-BF3C-4CDA-A301-6E95AEA38F26},2020/02/07 21:12:12+00,Payne.Ringling,2736.03843830805,130261.071330947
3061,SF-VL,,,, , ,0,2350.81477427,4.92,{62EB91DA-4D30-45D1-B7EA-BA47AC548DA8},2020/02/07 21:12:12+00,Payne.Ringling,2350.8142608863,214135.361617627
3062,SF-VL,,,, , ,0,3980.04923453,10.74,{1098B853-F657-4D8F-8ABD-F10C73620CE2},2020/02/07 21:12:12+00,Payne.Ringling,3980.04916277441,467751.741598659
3063,SF-LOW,,,, , ,0,2368.49342107,2.78,{8AE88788-A01D-4CCF-A196-EB14308D28D3},2020/02/07 21:12:12+00,Payne.Ringling,2368.49383398669,120980.328950539
3064,COI,,,, , ,0,991.13124474,1.06,{3125E92B-2311-4FE4-A82B-C54422D0BACA},2020/02/07 21:12:12+00,Payne.Ringling,991.130782278716,46377.4513881634
3065,SF-VL,,,, , ,0,12710.355812,18.71,{70FD679A-EFE7-4937-8B2C-E348690A74FB},2020/02/07 21:12:12+00,Payne.Ringling,12843.1370271489,815030.431827359
3066,COI,,,, , ,0,2740.15495211,4.62,{6E8B7B60-3C29-49E4-9566-F19A9E202841},2020/02/07 21:12:12+00,Payne.Ringling,2740.15447998193,201185.413965912
3067,OPEN,,,, , ,0,3077.79405631,3.27,{7B92F183-B186-40A2-90F0-ED64EA37C6A9},2020/02/07 21:12:12+00,Payne.Ringling,3077.79429636489,142524.467052225
3068,COI,,,, , ,0,2793.25410279,4.86,{0CB2B856-749A-4A6C-B3A9-A7E2EFF455DF},2020/02/07 21:12:12+00,Payne.Ringling,2793.25433123588,211888.409239416
3069,SF-LOW,,,, , ,0,2525.38857385,4.85,{50330B55-8C2A-4558-A548-E1AC723B19FC},2020/02/07 21:12:12+00,Payne.Ringling,2525.38806235036,211338.170147351
3070,SF-LOW,,,, , ,0,2967.11028004,6.36,{0AB93330-F3AA-444B-B4F4-69CD74BA4A63},2020/02/07 21:12:12+00,Payne.Ringling,2967.1099236851,277100.384568027
3071,SF-LOW,,,, , ,0,2963.73190937,6.34,{3B01610D-B596-44F6-A802-05BD918B53B5},2020/02/07 21:12:12+00,Payne.Ringling,2963.73156029771,276264.351627807
3072,SF-LOW,,,, , ,0,2966.57468121,6.36,{510FC768-CF36-494A-B43F-568CC0592B34},2020/02/07 21:12:12+00,Payne.Ringling,2966.5740808876,277213.856057442
3073,SF-LOW,,,, , ,0,2959.20351845,6.35,{B4DAC3E1-1D92-43A5-B77B-14B234AFAADE},2020/02/07 21:12:12+00,Payne.Ringling,2959.20293296633,276555.318829526
3074,SF-LOW,,,, , ,0,1660.8757676,3.01,{549AE02E-F001-4942-920D-FF035921CE47},2020/02/07 21:12:12+00,Payne.Ringling,1660.875807116,131310.890144766
3075,SF-LOW,,,, , ,0,1797.02220654,3.94,{E2F5022E-958D-4B6B-9857-D1F8E0B2074C},2020/02/07 21:12:12+00,Payne.Ringling,1797.02156523541,171644.459915351
3076,COI,,,, , ,0,5500.58706777,27.22,{2A169F11-263E-4327-9642-279AF097D4BF},2020/02/07 21:12:12+00,Payne.Ringling,5500.58614671465,1185655.20844578
3077,SF-VL,,,, , ,0,3397.66213485,6.97,{BA154CC2-3A9C-41DD-B1ED-31BF956C72BE},2020/02/07 21:12:12+00,Payne.Ringling,3397.66199992762,303479.385889527
3078,SF-LOW,,,, , ,0,609.79876572,0.44,{148A3168-0B04-4460-BEBE-6A29E4D66E73},2020/02/07 21:12:12+00,Payne.Ringling,609.798608947158,19373.953185304
3079,SF-VL,,,, , ,0,1652.64027798,3.58,{50EE1679-46C0-4C11-A26D-5D5FB171F57A},2020/02/07 21:12:12+00,Payne.Ringling,1652.63994096116,156014.338252861
3080,COI,,,, , ,0,4100.41466542,22.48,{C1ADBEBE-46E3-4F02-B9E9-49513B9580D0},2020/02/07 21:12:12+00,Payne.Ringling,4100.41499731103,979338.789451543
3081,SF-LOW,,,, , ,0,1693.76369645,3.69,{B6761CC2-7C0A-4F4B-97F2-E10169015DED},2020/02/07 21:12:12+00,Payne.Ringling,1693.76320872299,160639.865851808
3082,COI,,,, , ,0,4025.64379761,22.18,{E98FA13E-D7E8-4B64-A0BF-115E20B7DBCF},2020/02/07 21:12:12+00,Payne.Ringling,4025.64353752385,966026.473081917
3083,OPEN,,,, , ,0,431.73521062,0.28,{DC20E72F-1A06-4D9E-AE00-978DA94F3A66},2020/02/07 21:12:12+00,Payne.Ringling,431.735360329574,12046.7133724017
3084,SF-LOW,,,, , ,0,1663.98626182,3.04,{3C1B9525-CC24-4539-A71E-872F35B3255E},2020/02/07 21:12:12+00,Payne.Ringling,1663.9867066932,132251.5476214
3085,COI,,,, , ,0,1106.89720155,1.19,{AB72F263-119F-4892-B31B-AEE919AB5B62},2020/02/07 21:12:12+00,Payne.Ringling,1106.89797308361,52010.8978452834
3086,SF-VL,,,, , ,0,910.09058277,0.94,{39AD1B92-0105-4F18-8687-89C3E795FCD1},2020/02/07 21:12:12+00,Payne.Ringling,910.090510080617,41084.220691519
3087,SF-LOW,,,, , ,0,1805.9904131,4,{8017D833-19E7-4168-A106-3AEB781120F6},2020/02/07 21:12:12+00,Payne.Ringling,1805.99024689951,174431.854015619
3088,SF-VL,,,, , ,0,1686.12309099,3.51,{F62DABCA-A500-48A7-BA7F-A185BEFFA056},2020/02/07 21:12:12+00,Payne.Ringling,1686.12309426662,152917.304447704
3089,SF-LOW,,,, , ,0,1388.90862197,1.73,{8935BF78-C142-4CDB-9465-E0E62BAFFAD8},2020/02/07 21:12:12+00,Payne.Ringling,1388.90887413572,75440.0572885619
3090,SF-LOW,,,, , ,0,1663.98622076,3.04,{CC534EC6-E3EE-464D-96CB-8EEE33A7AEC1},2020/02/07 21:12:12+00,Payne.Ringling,1663.9860094785,132239.917058714
3091,OPEN,,,, , ,0,14979.0198285,70.97,{B673A64D-B07C-47AA-BBA2-F8BDC237C10B},2020/02/07 21:12:12+00,Payne.Ringling,14979.020362032,3091531.29481452
3092,SF-VL,,,, , ,0,1238.39320241,1.9,{62EFA53F-7C29-4586-A963-32D82E733D98},2020/02/07 21:12:12+00,Payne.Ringling,1238.39343191774,82612.4519482511
3093,OPEN,,,, , ,0,703.53696169,0.51,{AA84ED84-5C23-484D-B443-009EEA0B2A8A},2020/02/07 21:12:12+00,Payne.Ringling,703.537219267172,22062.8446321039
3094,SF-VL,,,, , ,0,1810.00086227,4.02,{22FE59E6-6608-4B4E-81AE-771B75F9F264},2020/02/07 21:12:12+00,Payne.Ringling,1810.00117869143,174990.831889538
3095,SF-VL,,,, , ,0,1792.82761651,4.02,{7B915E3C-8325-49BA-B4AA-11D5578E91EC},2020/02/07 21:12:12+00,Payne.Ringling,1792.82755830275,175305.871579233
3096,SF-VL,,,, , ,0,2150.00096517,4.22,{A787A780-A6CD-460E-8D65-51C31CA9BE31},2020/02/07 21:12:12+00,Payne.Ringling,2150.00125796498,183757.26307769
3097,SF-VL,,,, , ,0,1471.25,2.98,{96441F8F-FCF2-490E-8E2E-CA397602CAF2},2020/02/07 21:12:12+00,Payne.Ringling,1471.24968216568,129984.337755227
3098,SF-VL,,,, , ,0,1502.39960294,3.16,{019F6057-F02A-47DA-A677-32956E889034},2020/02/07 21:12:12+00,Payne.Ringling,1502.39972469858,137866.697108241
3099,COI,,,, , ,0,755.49741286,0.68,{DD5D8897-760C-49B1-8B88-EE2DE3BA7666},2020/02/07 21:12:12+00,Payne.Ringling,755.497295388984,29634.712179783
3100,MF-MED,,,, , ,0,4329.95350107,11.34,{B4F820C0-E43D-4B5C-A6C0-D7738BA6ED29},2020/02/07 21:12:12+00,Payne.Ringling,4329.95368136837,494162.014221647
3101,SF-LOW,,,, , ,0,1806.36863736,4.01,{8FDF4A19-D394-4972-838F-D20563D3DC35},2020/02/07 21:12:12+00,Payne.Ringling,1806.36814029463,174573.880765696
3102,COI,,,, , ,0,541.41769798,0.31,{F057E822-C57C-42B9-A6DA-0F5DECD27EBA},2020/02/07 21:12:12+00,Payne.Ringling,541.417732721318,13608.2915776621
3103,SF-LOW,,,, , ,0,1663.98621716,3.04,{D998898B-7E57-4A45-9AE0-F5DF1D027A38},2020/02/07 21:12:12+00,Payne.Ringling,1663.98633194186,132259.294339624
3104,CC,,,, , ,0,1415.07191557,2.68,{A3C0BFD5-C191-459C-BC46-3464909790F3},2020/02/07 21:12:12+00,Payne.Ringling,1415.07181309076,116895.278812759
3105,SF-VL,,,, , ,0,512.98253341,0.33,{0C4D3CBD-8295-477B-A6A4-4F980CBCB93A},2020/02/07 21:12:12+00,Payne.Ringling,512.982755407244,14174.1941235261
3106,SF-VL,,,, , ,0,1791.82167474,4.03,{DA0F56A5-7935-4DE1-945C-E607C131FA24},2020/02/07 21:12:12+00,Payne.Ringling,1791.82194749889,175481.769696695
3107,SF-VL,,,, , ,0,192.29325511,0.04,{2855743A-61F6-48EB-AE64-86A8A3FE99A5},2020/02/07 21:12:12+00,Payne.Ringling,192.293931597144,1612.70782920228
3108,SF-VL,,,, , ,0,1448.75038408,2.87,{0D70587C-CAA9-4364-B73A-51339F0D3C73},2020/02/07 21:12:12+00,Payne.Ringling,1448.75011124629,125040.248588316
3109,SF-VL,,,, , ,0,1547.25044583,3.19,{3326C2E0-DAA9-4F09-9700-7655348F8AB3},2020/02/07 21:12:12+00,Payne.Ringling,1547.25063217164,138924.943419375
3110,COI,,,, , ,0,1030.41864636,1.55,{5BA45DC3-41D6-4480-8A74-669D5D6CE34C},2020/02/07 21:12:12+00,Payne.Ringling,1030.41853655805,67326.1122834702
3111,SF-LOW,,,, , ,0,768.02613793,0.6,{6FEDA097-A09C-4A87-B3CF-3A83FB3F0740},2020/02/07 21:12:12+00,Payne.Ringling,768.026142331264,26246.1986501894
3112,SF-VL,,,, , ,0,25216.3692264,57.22,{C831E7F6-E12E-4F75-A1E5-331614AF0932},2020/02/07 21:12:12+00,Payne.Ringling,25216.3696720092,2492442.32382919
3113,SF-LOW,,,, , ,0,1782.26192716,3.83,{C608A85D-42F1-47EA-A76D-3558C383DDB5},2020/02/07 21:12:12+00,Payne.Ringling,1782.26106980194,166924.649115774
3114,SF-LOW,,,, , ,0,2918.86903314,6.52,{A59636A0-B5EF-48D5-BD4F-ED8385739D62},2020/02/07 21:12:12+00,Payne.Ringling,2918.86875177874,283894.878834543
3115,NO,,,, , ,0,870.74905956,1,{AA15DB3E-52A2-49F9-9394-B405461A2623},2020/02/07 21:12:12+00,Payne.Ringling,870.748704257883,43390.5583057855
3116,SF-LOW,,,, , ,0,2905.46325879,6.46,{079990DE-B5F2-467E-B122-9280ED9D194A},2020/02/07 21:12:12+00,Payne.Ringling,2905.46302509817,281222.567547721
3117,COI,,,, , ,0,2180.31471311,3.82,{78C8EDD0-E62B-404E-B64B-8D43B702FC04},2020/02/07 21:12:12+00,Payne.Ringling,2180.31452101384,166607.829660064
3118,SF-LOW,,,, , ,0,1621.41233215,2.73,{B046A656-1703-417E-999A-5B0B4FD44C80},2020/02/07 21:12:12+00,Payne.Ringling,1621.41236771269,119025.5791119
3119,SF-LOW,,,, , ,0,162.11508899,0.03,{6109B824-ABB8-493F-B438-3299D947F484},2020/02/07 21:12:12+00,Payne.Ringling,162.115490300992,1149.62898817766
3120,SF-VL,,,, , ,0,4452.36071474,7.77,{1637AE6D-EFFA-41B5-9C08-0AA1792F9EB9},2020/02/07 21:12:12+00,Payne.Ringling,4574.97765017876,338338.35870327
3121,SF-VL,,,, , ,0,1988.44445442,4.45,{767B109B-626F-4231-88A8-E59F1534C676},2020/02/07 21:12:12+00,Payne.Ringling,1988.4441827201,193801.845512636
3122,CC,,,, , ,0,959.41949468,1.31,{17C6D81D-0B30-4AB6-A88E-2EECDAE25D4E},2020/02/07 21:12:12+00,Payne.Ringling,959.419693408951,57136.1506319427
3123,SF-LOW,,,, , ,0,3240.28428964,8.87,{688C3384-0DDD-4817-8895-0E32E36709E4},2020/02/07 21:12:12+00,Payne.Ringling,3240.28361406536,386174.157807821
3124,SF-VL,,,, , ,0,1830.00077915,4.2,{9ADE05B3-12FF-4B74-A379-97A133FC76BC},2020/02/07 21:12:12+00,Payne.Ringling,1830.00105584091,182902.126602322
3125,SF-VL,,,, , ,0,1817.81341677,4.16,{2DAD381F-8321-41A8-BBEE-703EF5DF62F6},2020/02/07 21:12:12+00,Payne.Ringling,1817.81355405228,181101.037236018
3126,SF-VL,,,, , ,0,11382.4061626,18.95,{B4186DDB-BE3A-44F4-B547-8610326F1C96},2020/02/07 21:12:12+00,Payne.Ringling,11382.4060177671,825342.564666016
3127,MF-MED,,,, , ,0,2276.41482565,7.43,{B2D33282-944E-4743-9B4E-E8F44D9B8C1A},2020/02/07 21:12:12+00,Payne.Ringling,2276.41462896644,323611.792620841
3128,SF-LOW,,,, , ,0,4778.95700954,12.78,{8C484EA3-6B97-4814-ADF3-0ADF99ECC676},2020/02/07 21:12:12+00,Payne.Ringling,4778.95717854232,556757.144723254
3129,COI,,,, , ,0,2148.38170855,5.77,{8154DFF5-C9A6-4A11-8969-FE19537386C4},2020/02/07 21:12:12+00,Payne.Ringling,2148.38143622216,251525.498112376
3130,CC,,,, , ,0,2287.75506786,7.49,{3F9913FA-738B-4B77-8AD7-FE75D1980591},2020/02/07 21:12:12+00,Payne.Ringling,2287.75442895515,326379.716976893
3131,SF-LOW,,,, , ,0,1604.23197285,2.89,{54C9DE11-1270-40D6-9CDC-80B60F5B4540},2020/02/07 21:12:12+00,Payne.Ringling,1604.23187979485,125807.89029341
3132,SF-LOW,,,, , ,0,1595.89308752,2.86,{5ADFC015-65C3-4243-A362-E853740171DC},2020/02/07 21:12:12+00,Payne.Ringling,1595.89268122517,124597.043400486
3133,NO,,,, , ,0,1607.50427458,2.92,{650A2639-2E57-4821-B6A0-3DF253A6500D},2020/02/07 21:12:12+00,Payne.Ringling,1607.50409324514,127163.629873214
3134,MF-MED,,,, , ,0,2009.55190905,6.06,{E4671889-968C-4B82-874C-5BE2EBC9E559},2020/02/07 21:12:12+00,Payne.Ringling,2009.55180086795,263863.584825466
3135,MF-MOD,,,, , ,0,6633.18666077,36.92,{98C7D2EE-C939-4231-B3EA-CBCE12A89A1F},2020/02/07 21:12:12+00,Payne.Ringling,6633.26172808504,1608067.65253579
3136,SF-LOW,,,, , ,0,3629.91503273,5.7,{CC82DF36-5961-4C71-B12C-78C7B45A5C59},2020/02/07 21:12:12+00,Payne.Ringling,3629.9158002643,248085.556607372
3137,NO,,,, , ,0,1647.65479579,1.81,{8163E2F2-1798-4B99-814D-33EAA4AFAF80},2020/02/07 21:12:12+00,Payne.Ringling,1647.65504609291,78802.6190699137
3138,SF-LOW,,,, , ,0,3236.96424052,6.79,{B592C2F1-F200-481C-8E38-9F3DB80AF585},2020/02/07 21:12:12+00,Payne.Ringling,3549.62161149436,295631.352412252
3139,SF-LOW,,,, , ,0,1682.68164074,3.13,{D6321F55-FE1A-4CB0-8CB0-58755E1C3A67},2020/02/07 21:12:12+00,Payne.Ringling,1682.68126515692,136249.707273255
3140,SF-LOW,,,, , ,0,1627.76433611,2.99,{67639854-971C-49EA-8E16-0C21011236B2},2020/02/07 21:12:12+00,Payne.Ringling,1627.76468791124,130235.084168189
3141,SF-LOW,,,, , ,0,1627.57697539,2.99,{8AA9994A-1B60-4EB4-92BF-E82D4E86BCBE},2020/02/07 21:12:12+00,Payne.Ringling,1627.57716516942,130230.779873372
3142,MR-3,,,, , ,0,4688.75755477,13.78,{2C5A324C-2322-406B-9A35-89EF5962B06C},2020/02/07 21:12:12+00,Payne.Ringling,2107.82107368193,44.6171803848156
3143,SF-VL,,,, , ,0,3848.40654897,6.37,{2EC10ED1-26AC-4E67-B399-B8D8962FC7E7},2020/02/07 21:12:12+00,Payne.Ringling,3848.40642274895,277460.205665345
3144,SF-VL,,,, , ,0,2301.5462438,5.85,{7FE041F8-4CDA-47AD-BF7A-EB27AAA88FE0},2020/02/07 21:12:12+00,Payne.Ringling,2301.54602073996,254980.969892776
3145,COI,,,, , ,0,1422.12195865,2.83,{8F04CB59-8E25-454A-A78F-101AFE292A10},2020/02/07 21:12:12+00,Payne.Ringling,1422.12187801041,123185.736778866
3146,SF-LOW,,,, , ,0,1058.76467398,0.99,{DC1031BC-2632-43EA-8329-CCCBF780C671},2020/02/07 21:12:12+00,Payne.Ringling,1058.76500115888,43124.1500419621
